Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/input_Address_asset-id-address""), ""12"")",Chrome 110.0.0.0,,,2023-02-22 10:48:32,2023-02-22 10:48:33,0.976s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_12TH STREET CONNECTOR From CHESTNUT ST To MAGAZINE ST - 20476""))",Chrome 110.0.0.0,,,2023-02-22 10:48:33,2023-02-22 10:48:34,0.496s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/textarea_Test""), ""Test"")",Chrome 110.0.0.0,,,2023-02-22 10:48:34,2023-02-22 10:48:35,1.517s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_Urgent""))",Chrome 110.0.0.0,,,2023-02-22 10:48:35,2023-02-22 10:48:36,0.539s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_High""))",Chrome 110.0.0.0,,,2023-02-22 10:48:36,2023-02-22 10:48:37,0.545s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Upload_repeatingWorkOrder""))",Chrome 110.0.0.0,,,2023-02-22 10:48:37,2023-02-22 10:48:38,0.932s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Statement Field Test_equipment""))",Chrome 110.0.0.0,,,2023-02-22 10:48:38,2023-02-22 10:48:38,0.714s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-22 10:48:38,2023-02-22 10:48:41,3.009s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_equip""))",Chrome 110.0.0.0,,,2023-02-22 10:48:41,2023-02-22 10:48:42,0.307s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Snow Plow - 15""))",Chrome 110.0.0.0,,,2023-02-22 10:48:42,2023-02-22 10:48:42,0.633s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Add Item_material""))",Chrome 110.0.0.0,,,2023-02-22 10:48:42,2023-02-22 10:48:43,0.772s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-22 10:48:43,2023-02-22 10:48:46,3.006s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_material""))",Chrome 110.0.0.0,,,2023-02-22 10:48:46,2023-02-22 10:48:46,0.536s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Asphalt - 22""))",Chrome 110.0.0.0,,,2023-02-22 10:48:46,2023-02-22 10:48:47,0.478s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Add Item_labor""))",Chrome 110.0.0.0,,,2023-02-22 10:48:47,2023-02-22 10:48:48,0.813s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-22 10:48:48,2023-02-22 10:48:51,3.006s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_labor""))",Chrome 110.0.0.0,,,2023-02-22 10:48:51,2023-02-22 10:48:51,0.399s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Supervisor - 30""))",Chrome 110.0.0.0,,,2023-02-22 10:48:51,2023-02-22 10:48:52,0.549s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Save""))",Chrome 110.0.0.0,,,2023-02-22 10:48:52,2023-02-22 10:48:53,0.902s,PASSED
countAfter = database_keywords.test.Database_Keywords.getWorkOrdersCount(),Chrome 110.0.0.0,,,2023-02-22 10:48:53,2023-02-22 10:49:00,7.099s,PASSED
println(countAfter),Chrome 110.0.0.0,,,2023-02-22 10:49:00,2023-02-22 10:49:00,0.000s,PASSED
if (countAfter == countBefore + 6),Chrome 110.0.0.0,,,2023-02-22 10:49:00,2023-02-22 10:49:00,0.001s,PASSED
closeBrowser(),Chrome 110.0.0.0,,,2023-02-22 10:49:00,2023-02-22 10:49:00,0.160s,PASSED
Video,Chrome 110.0.0.0,,,2023-02-22 10:49:00,2023-02-22 10:49:00,0.001s,PASSED
,,,,,,,
Test Cases/GiS/Work order/Work_order_monthly,Chrome 110.0.0.0,,,2023-02-22 10:49:00,2023-02-22 10:49:51,50.632s,PASSED
gis_url.test.URL.redirectURL(),Chrome 110.0.0.0,,,2023-02-22 10:49:00,2023-02-22 10:49:04,4.021s,PASSED
countBefore = database_keywords.test.Database_Keywords.getWorkOrdersCount(),Chrome 110.0.0.0,,,2023-02-22 10:49:04,2023-02-22 10:49:10,6.129s,PASSED
println(countBefore),Chrome 110.0.0.0,,,2023-02-22 10:49:10,2023-02-22 10:49:10,0.013s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/WO icon""))",Chrome 110.0.0.0,,,2023-02-22 10:49:10,2023-02-22 10:49:12,1.658s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Group Dropdown""))",Chrome 110.0.0.0,,,2023-02-22 10:49:12,2023-02-22 10:49:14,1.590s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Bridge Inspection""))",Chrome 110.0.0.0,,,2023-02-22 10:49:14,2023-02-22 10:49:15,1.648s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Filter by form name_standard-full-width""), ""Bridge maintenance"")",Chrome 110.0.0.0,,,2023-02-22 10:49:15,2023-02-22 10:49:18,2.304s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Bridge Maintenance""))",Chrome 110.0.0.0,,,2023-02-22 10:49:18,2023-02-22 10:49:18,0.524s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Select Assignee_assignee-autocomplete""))",Chrome 110.0.0.0,,,2023-02-22 10:49:18,2023-02-22 10:49:21,2.597s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_ami  admin""))",Chrome 110.0.0.0,,,2023-02-22 10:49:21,2023-02-22 10:49:22,0.811s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Collaborators_collaborators-autocomplete""))",Chrome 110.0.0.0,,,2023-02-22 10:49:22,2023-02-22 10:49:22,0.645s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_ami  admin""))",Chrome 110.0.0.0,,,2023-02-22 10:49:22,2023-02-22 10:49:23,0.585s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/h6_Bridge Maintenance""))",Chrome 110.0.0.0,,,2023-02-22 10:49:23,2023-02-22 10:49:23,0.551s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/input_Address_asset-id-address""), ""12"")",Chrome 110.0.0.0,,,2023-02-22 10:49:23,2023-02-22 10:49:24,0.926s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_12TH STREET CONNECTOR From CHESTNUT ST To MAGAZINE ST - 20476""))",Chrome 110.0.0.0,,,2023-02-22 10:49:24,2023-02-22 10:49:25,0.574s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/textarea_Test""), ""Test"")",Chrome 110.0.0.0,,,2023-02-22 10:49:25,2023-02-22 10:49:26,1.560s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_Urgent""))",Chrome 110.0.0.0,,,2023-02-22 10:49:26,2023-02-22 10:49:27,0.535s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_High""))",Chrome 110.0.0.0,,,2023-02-22 10:49:27,2023-02-22 10:49:27,0.525s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Upload_repeatingWorkOrder""))",Chrome 110.0.0.0,,,2023-02-22 10:49:27,2023-02-22 10:49:28,0.843s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/div_Daily""))",Chrome 110.0.0.0,,,2023-02-22 10:49:28,2023-02-22 10:49:29,0.609s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Monthly""))",Chrome 110.0.0.0,,,2023-02-22 10:49:29,2023-02-22 10:49:29,0.533s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Statement Field Test_equipment""))",Chrome 110.0.0.0,,,2023-02-22 10:49:29,2023-02-22 10:49:30,0.822s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-22 10:49:30,2023-02-22 10:49:33,3.007s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_equip""))",Chrome 110.0.0.0,,,2023-02-22 10:49:33,2023-02-22 10:49:34,0.395s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Snow Plow - 15""))",Chrome 110.0.0.0,,,2023-02-22 10:49:34,2023-02-22 10:49:34,0.533s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Add Item_material""))",Chrome 110.0.0.0,,,2023-02-22 10:49:34,2023-02-22 10:49:35,0.735s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-22 10:49:35,2023-02-22 10:49:38,3.006s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_material""))",Chrome 110.0.0.0,,,2023-02-22 10:49:38,2023-02-22 10:49:38,0.498s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Asphalt - 22""))",Chrome 110.0.0.0,,,2023-02-22 10:49:38,2023-02-22 10:49:39,0.508s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Add Item_labor""))",Chrome 110.0.0.0,,,2023-02-22 10:49:39,2023-02-22 10:49:40,0.816s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-22 10:49:40,2023-02-22 10:49:43,3.008s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_labor""))",Chrome 110.0.0.0,,,2023-02-22 10:49:43,2023-02-22 10:49:43,0.396s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Supervisor - 30""))",Chrome 110.0.0.0,,,2023-02-22 10:49:43,2023-02-22 10:49:44,0.594s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Save""))",Chrome 110.0.0.0,,,2023-02-22 10:49:44,2023-02-22 10:49:45,0.772s,PASSED
countAfter = database_keywords.test.Database_Keywords.getWorkOrdersCount(),Chrome 110.0.0.0,,,2023-02-22 10:49:45,2023-02-22 10:49:50,5.930s,PASSED
println(countAfter),Chrome 110.0.0.0,,,2023-02-22 10:49:50,2023-02-22 10:49:50,0.000s,PASSED
if (countAfter == countBefore + 1),Chrome 110.0.0.0,,,2023-02-22 10:49:50,2023-02-22 10:49:50,0.001s,PASSED
closeBrowser(),Chrome 110.0.0.0,,,2023-02-22 10:49:50,2023-02-22 10:49:51,0.153s,PASSED
Video,Chrome 110.0.0.0,,,2023-02-22 10:49:51,2023-02-22 10:49:51,0.001s,PASSED
,,,,,,,
Test Cases/GiS/Work order/Work_order_Weekly,Chrome 110.0.0.0,,,2023-02-22 10:49:51,2023-02-22 10:51:02,1m - 10.862s,PASSED
gis_url.test.URL.redirectURL(),Chrome 110.0.0.0,,,2023-02-22 10:49:51,2023-02-22 10:49:54,3.482s,PASSED
countBefore = database_keywords.test.Database_Keywords.getWorkOrdersCount(),Chrome 110.0.0.0,,,2023-02-22 10:49:54,2023-02-22 10:50:14,19.427s,PASSED
println(countBefore),Chrome 110.0.0.0,,,2023-02-22 10:50:14,2023-02-22 10:50:14,0.019s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/WO icon""))",Chrome 110.0.0.0,,,2023-02-22 10:50:14,2023-02-22 10:50:14,0.530s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Group Dropdown""))",Chrome 110.0.0.0,,,2023-02-22 10:50:14,2023-02-22 10:50:16,1.404s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Bridge Inspection""))",Chrome 110.0.0.0,,,2023-02-22 10:50:16,2023-02-22 10:50:17,0.847s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Filter by form name_standard-full-width""), ""Bridge maintenance"")",Chrome 110.0.0.0,,,2023-02-22 10:50:17,2023-02-22 10:50:20,3.489s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Bridge Maintenance""))",Chrome 110.0.0.0,,,2023-02-22 10:50:20,2023-02-22 10:50:21,0.921s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Select Assignee_assignee-autocomplete""))",Chrome 110.0.0.0,,,2023-02-22 10:50:21,2023-02-22 10:50:28,7.226s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_ami  admin""))",Chrome 110.0.0.0,,,2023-02-22 10:50:28,2023-02-22 10:50:29,0.861s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Collaborators_collaborators-autocomplete""))",Chrome 110.0.0.0,,,2023-02-22 10:50:29,2023-02-22 10:50:30,0.874s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_ami  admin""))",Chrome 110.0.0.0,,,2023-02-22 10:50:30,2023-02-22 10:50:31,0.574s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/h6_Bridge Maintenance""))",Chrome 110.0.0.0,,,2023-02-22 10:50:31,2023-02-22 10:50:31,0.532s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/input_Address_asset-id-address""), ""12"")",Chrome 110.0.0.0,,,2023-02-22 10:50:31,2023-02-22 10:50:32,1.062s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_12TH STREET CONNECTOR From CHESTNUT ST To MAGAZINE ST - 20476""))",Chrome 110.0.0.0,,,2023-02-22 10:50:32,2023-02-22 10:50:33,0.505s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/textarea_Test""), ""Test"")",Chrome 110.0.0.0,,,2023-02-22 10:50:33,2023-02-22 10:50:35,1.900s,PASSED
