Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
totalMilesPCI = database_keywords.test.Database_Keywords.getPavementMiles(),Chrome 110.0.0.0,,,2023-03-09 11:41:44,2023-03-09 11:41:47,2.801s,PASSED
"verifyMatch(pciMiles, totalMilesPCI, false)",Chrome 110.0.0.0,,,2023-03-09 11:41:47,2023-03-09 11:41:47,0.002s,PASSED
"backlogPCI = getText(findTestObject(""Object Repository/Page_Streetlogix/p_Total Backlog  1,189,007,890""))",Chrome 110.0.0.0,,,2023-03-09 11:41:47,2023-03-09 11:41:47,0.381s,PASSED
"pciBacklog = backlogPCI.replaceAll(""[^0-9]"", """")",Chrome 110.0.0.0,,,2023-03-09 11:41:47,2023-03-09 11:41:47,0.001s,PASSED
totalBacklogPCI = database_keywords.test.Database_Keywords.getPavementBacklog(),Chrome 110.0.0.0,,,2023-03-09 11:41:47,2023-03-09 11:41:50,2.782s,PASSED
"verifyMatch(pciBacklog, totalBacklogPCI, false)",Chrome 110.0.0.0,,,2023-03-09 11:41:50,2023-03-09 11:41:50,0.016s,FAILED
"click(findTestObject(""Object Repository/Page_Streetlogix/circle""))",Chrome 110.0.0.0,,,2023-03-09 11:41:50,2023-03-09 11:41:51,0.499s,PASSED
delay(5),Chrome 110.0.0.0,,,2023-03-09 11:41:51,2023-03-09 11:41:56,5.007s,PASSED
"sci = getText(findTestObject(""Object Repository/Page_Streetlogix/h6_Sidewalk Average Condition 54""))",Chrome 110.0.0.0,,,2023-03-09 11:41:56,2023-03-09 11:41:56,0.379s,PASSED
"sciAvg = sci.replaceAll(""[^0-9]"", """")",Chrome 110.0.0.0,,,2023-03-09 11:41:56,2023-03-09 11:41:56,0.000s,PASSED
avgSCI = database_keywords.test.Database_Keywords.getAverageSCI(),Chrome 110.0.0.0,,,2023-03-09 11:41:56,2023-03-09 11:42:42,45.990s,PASSED
"verifyMatch(sciAvg, avgSCI, false)",Chrome 110.0.0.0,,,2023-03-09 11:42:42,2023-03-09 11:42:42,0.002s,PASSED
"milesSCI = getText(findTestObject(""Object Repository/Page_Streetlogix/p_Total Length 1,868 miles""))",Chrome 110.0.0.0,,,2023-03-09 11:42:42,2023-03-09 11:42:42,0.474s,PASSED
"sciMiles = milesSCI.replaceAll(""[^0-9]"", """")",Chrome 110.0.0.0,,,2023-03-09 11:42:42,2023-03-09 11:42:42,0.000s,PASSED
totalMilesSCI = database_keywords.test.Database_Keywords.getSidewalkMiles(),Chrome 110.0.0.0,,,2023-03-09 11:42:42,2023-03-09 11:42:45,2.872s,PASSED
"verifyMatch(sciMiles, totalMilesSCI, false)",Chrome 110.0.0.0,,,2023-03-09 11:42:45,2023-03-09 11:42:45,0.001s,PASSED
"backlogSCI = getText(findTestObject(""Object Repository/Page_Streetlogix/p_Total Backlog  222,017,072""))",Chrome 110.0.0.0,,,2023-03-09 11:42:45,2023-03-09 11:42:46,0.370s,PASSED
"sciBacklog = backlogSCI.replaceAll(""[^0-9]"", """")",Chrome 110.0.0.0,,,2023-03-09 11:42:46,2023-03-09 11:42:46,0.001s,PASSED
totalBacklogSCI = database_keywords.test.Database_Keywords.getSidewalkBacklog(),Chrome 110.0.0.0,,,2023-03-09 11:42:46,2023-03-09 11:42:49,3.167s,PASSED
"verifyMatch(sciBacklog, totalBacklogSCI, false)",Chrome 110.0.0.0,,,2023-03-09 11:42:49,2023-03-09 11:42:49,0.002s,PASSED
closeBrowser(),Chrome 110.0.0.0,,,2023-03-09 11:42:49,2023-03-09 11:42:49,0.191s,PASSED
,,,,,,,
Test Cases/GiS/EBP_Inflation/EBP_Inflation,Chrome 110.0.0.0,,,2023-03-09 11:42:49,2023-03-09 11:44:36,1m - 47.318s,PASSED
gis_url.test.URL.redirectURL(),Chrome 110.0.0.0,,,2023-03-09 11:42:49,2023-03-09 11:42:52,3.161s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/Menubar-icon""))",Chrome 110.0.0.0,,,2023-03-09 11:42:52,2023-03-09 11:42:58,5.349s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/Budgeting-icon""))",Chrome 110.0.0.0,,,2023-03-09 11:42:58,2023-03-09 11:43:01,3.220s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/EBP_Pavemnet dropdown""))",Chrome 110.0.0.0,,,2023-03-09 11:43:01,2023-03-09 11:43:04,2.690s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/li_Pavement Maintenance""))",Chrome 110.0.0.0,,,2023-03-09 11:43:04,2023-03-09 11:43:06,2.250s,PASSED
"sendKeys(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Scenario Name_scenarioName""), Keys.chord(COMMAND, ""a""))",Chrome 110.0.0.0,,,2023-03-09 11:43:06,2023-03-09 11:43:07,1.055s,PASSED
"sendKeys(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Scenario Name_scenarioName""), Keys.chord(DELETE))",Chrome 110.0.0.0,,,2023-03-09 11:43:07,2023-03-09 11:43:07,0.305s,PASSED
"setText(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Scenario Name_scenarioName""), ""EBP_Inflation 7.5"")",Chrome 110.0.0.0,,,2023-03-09 11:43:07,2023-03-09 11:43:08,0.702s,PASSED
"sendKeys(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Annual Budget_budgets""), Keys.chord(COMMAND, ""a""))",Chrome 110.0.0.0,,,2023-03-09 11:43:08,2023-03-09 11:43:08,0.389s,PASSED
"sendKeys(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Annual Budget_budgets""), Keys.chord(DELETE))",Chrome 110.0.0.0,,,2023-03-09 11:43:08,2023-03-09 11:43:09,0.466s,PASSED
"setText(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Annual Budget_budgets""), ""100,000"")",Chrome 110.0.0.0,,,2023-03-09 11:43:09,2023-03-09 11:43:10,0.850s,PASSED
"sendKeys(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Program duration_programDuration""), Keys.chord(COMMAND, ""a""))",Chrome 110.0.0.0,,,2023-03-09 11:43:10,2023-03-09 11:43:10,0.393s,PASSED
"sendKeys(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Program duration_programDuration""), Keys.chord(DELETE))",Chrome 110.0.0.0,,,2023-03-09 11:43:10,2023-03-09 11:43:11,0.481s,PASSED
"setText(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Program duration_programDuration""), ""5"")",Chrome 110.0.0.0,,,2023-03-09 11:43:11,2023-03-09 11:43:11,0.837s,PASSED
"sendKeys(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Annual Inflation_annualInflation""), Keys.chord(COMMAND, ""a""))",Chrome 110.0.0.0,,,2023-03-09 11:43:11,2023-03-09 11:43:12,0.389s,PASSED
"sendKeys(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Annual Inflation_annualInflation""), Keys.chord(DELETE))",Chrome 110.0.0.0,,,2023-03-09 11:43:12,2023-03-09 11:43:12,0.480s,PASSED
"setText(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Annual Inflation_annualInflation""), ""7.5"")",Chrome 110.0.0.0,,,2023-03-09 11:43:12,2023-03-09 11:43:13,0.734s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/Apply_Button""))",Chrome 110.0.0.0,,,2023-03-09 11:43:13,2023-03-09 11:43:13,0.400s,PASSED
delay(50),Chrome 110.0.0.0,,,2023-03-09 11:43:13,2023-03-09 11:44:03,50.009s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/span_Load""))",Chrome 110.0.0.0,,,2023-03-09 11:44:03,2023-03-09 11:44:04,0.565s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/EBP_Inflation_7.5""))",Chrome 110.0.0.0,,,2023-03-09 11:44:04,2023-03-09 11:44:06,1.870s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/EBP_Inflation_7.5""))",Chrome 110.0.0.0,,,2023-03-09 11:44:06,2023-03-09 11:44:09,2.832s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/h6_5 Year(s)""))",Chrome 110.0.0.0,,,2023-03-09 11:44:09,2023-03-09 11:44:09,0.495s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/h6_500,000""))",Chrome 110.0.0.0,,,2023-03-09 11:44:09,2023-03-09 11:44:10,0.437s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/h6_7.5""))",Chrome 110.0.0.0,,,2023-03-09 11:44:10,2023-03-09 11:44:10,0.392s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/h6_pci  0""))",Chrome 110.0.0.0,,,2023-03-09 11:44:10,2023-03-09 11:44:10,0.479s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/Sidewalk_DT""))",Chrome 110.0.0.0,,,2023-03-09 11:44:10,2023-03-09 11:44:11,0.684s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/Total_Repairs""))",Chrome 110.0.0.0,,,2023-03-09 11:44:11,2023-03-09 11:44:12,0.692s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/Asset_name""))",Chrome 110.0.0.0,,,2023-03-09 11:44:12,2023-03-09 11:44:12,0.478s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/Budget_Criteria_Summary""))",Chrome 110.0.0.0,,,2023-03-09 11:44:12,2023-03-09 11:44:13,0.393s,PASSED
"click(findTestObject(""EBP_Object/Page_Streetlogix/View_Graph_dropdown""))",Chrome 110.0.0.0,,,2023-03-09 11:44:13,2023-03-09 11:44:13,0.503s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/li_Table""))",Chrome 110.0.0.0,,,2023-03-09 11:44:13,2023-03-09 11:44:14,0.522s,PASSED
delay(10),Chrome 110.0.0.0,,,2023-03-09 11:44:14,2023-03-09 11:44:24,10.006s,PASSED
"year1 = getText(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/5_year_budget_year1_total_budget""))",Chrome 110.0.0.0,,,2023-03-09 11:44:24,2023-03-09 11:44:24,0.383s,PASSED
"yr1 = year1.replaceAll("","", """")",Chrome 110.0.0.0,,,2023-03-09 11:44:24,2023-03-09 11:44:24,0.000s,PASSED
y1 = yr1.toInteger(),Chrome 110.0.0.0,,,2023-03-09 11:44:24,2023-03-09 11:44:24,0.001s,PASSED
"verifyGreaterThan(y1, 98000)",Chrome 110.0.0.0,,,2023-03-09 11:44:24,2023-03-09 11:44:24,0.008s,PASSED
"year2 = getText(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/5_year_budget_year2_total_budget""))",Chrome 110.0.0.0,,,2023-03-09 11:44:24,2023-03-09 11:44:25,0.475s,PASSED
"yr2 = year2.replaceAll("","", """")",Chrome 110.0.0.0,,,2023-03-09 11:44:25,2023-03-09 11:44:25,0.000s,PASSED
y2 = yr2.toInteger(),Chrome 110.0.0.0,,,2023-03-09 11:44:25,2023-03-09 11:44:25,0.000s,PASSED
"verifyGreaterThan(y2.toInteger(), 98000)",Chrome 110.0.0.0,,,2023-03-09 11:44:25,2023-03-09 11:44:25,0.002s,PASSED
"year3 = getText(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/5_year_budget_year3_total_budget""))",Chrome 110.0.0.0,,,2023-03-09 11:44:25,2023-03-09 11:44:25,0.367s,PASSED
"yr3 = year3.replaceAll("","", """")",Chrome 110.0.0.0,,,2023-03-09 11:44:25,2023-03-09 11:44:25,0.000s,PASSED
y3 = yr3.toInteger(),Chrome 110.0.0.0,,,2023-03-09 11:44:25,2023-03-09 11:44:25,0.001s,PASSED
"verifyGreaterThan(y3.toInteger(), 98000)",Chrome 110.0.0.0,,,2023-03-09 11:44:25,2023-03-09 11:44:25,0.001s,PASSED
"year4 = getText(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/5_year_budget_year4_total_budget""))",Chrome 110.0.0.0,,,2023-03-09 11:44:25,2023-03-09 11:44:25,0.358s,PASSED
"yr4 = year4.replaceAll("","", """")",Chrome 110.0.0.0,,,2023-03-09 11:44:25,2023-03-09 11:44:25,0.000s,PASSED
y4 = yr4.toInteger(),Chrome 110.0.0.0,,,2023-03-09 11:44:25,2023-03-09 11:44:25,0.000s,PASSED
"verifyGreaterThan(y4.toInteger(), 98000)",Chrome 110.0.0.0,,,2023-03-09 11:44:25,2023-03-09 11:44:25,0.001s,PASSED
"year5 = getText(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/5_year_budget_year5_total_budget""))",Chrome 110.0.0.0,,,2023-03-09 11:44:25,2023-03-09 11:44:26,0.357s,PASSED
"yr5 = year5.replaceAll("","", """")",Chrome 110.0.0.0,,,2023-03-09 11:44:26,2023-03-09 11:44:26,0.000s,PASSED
y5 = yr5.toInteger(),Chrome 110.0.0.0,,,2023-03-09 11:44:26,2023-03-09 11:44:26,0.000s,PASSED
"verifyGreaterThan(y5.toInteger(), 98000)",Chrome 110.0.0.0,,,2023-03-09 11:44:26,2023-03-09 11:44:26,0.001s,PASSED
Totalyears = y1 + y2 + y3 + y4 + y5,Chrome 110.0.0.0,,,2023-03-09 11:44:26,2023-03-09 11:44:26,0.001s,PASSED
"verifyLessThanOrEqual(Totalyears, 500000)",Chrome 110.0.0.0,,,2023-03-09 11:44:26,2023-03-09 11:44:26,0.005s,PASSED
"verifyGreaterThan(Totalyears, 495000)",Chrome 110.0.0.0,,,2023-03-09 11:44:26,2023-03-09 11:44:26,0.002s,PASSED
"click(findTestObject(""EBP_Object/Page_Streetlogix/Close_button""))",Chrome 110.0.0.0,,,2023-03-09 11:44:26,2023-03-09 11:44:26,0.546s,PASSED
"click(findTestObject(""EBP_Object/Page_Streetlogix/span_Load""))",Chrome 110.0.0.0,,,2023-03-09 11:44:26,2023-03-09 11:44:27,0.638s,PASSED
"click(findTestObject(""EBP_Object/Page_Streetlogix/Delete_Scenario_1""))",Chrome 110.0.0.0,,,2023-03-09 11:44:27,2023-03-09 11:44:29,1.955s,PASSED
"click(findTestObject(""EBP_Object/Page_Streetlogix/span_Yes""))",Chrome 110.0.0.0,,,2023-03-09 11:44:29,2023-03-09 11:44:29,0.598s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-03-09 11:44:29,2023-03-09 11:44:32,3.006s,PASSED
database_keywords.test.Database_Keywords.deletebudgets(),Chrome 110.0.0.0,,,2023-03-09 11:44:32,2023-03-09 11:44:36,3.764s,PASSED
closeBrowser(),Chrome 110.0.0.0,,,2023-03-09 11:44:36,2023-03-09 11:44:36,0.168s,PASSED
,,,,,,,
Test Cases/GiS/EBP_Inflation/EBP_Inflation_default_inflation,Chrome 110.0.0.0,,,2023-03-09 11:44:36,2023-03-09 11:46:19,1m - 42.690s,PASSED
gis_url.test.URL.redirectURL(),Chrome 110.0.0.0,,,2023-03-09 11:44:37,2023-03-09 11:44:40,3.034s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/Menubar-icon""))",Chrome 110.0.0.0,,,2023-03-09 11:44:40,2023-03-09 11:44:45,5.377s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/Budgeting-icon""))",Chrome 110.0.0.0,,,2023-03-09 11:44:45,2023-03-09 11:44:48,3.100s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/EBP_Pavemnet dropdown""))",Chrome 110.0.0.0,,,2023-03-09 11:44:48,2023-03-09 11:44:49,1.141s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/li_Pavement Maintenance""))",Chrome 110.0.0.0,,,2023-03-09 11:44:49,2023-03-09 11:44:51,2.238s,PASSED
"sendKeys(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Scenario Name_scenarioName""), Keys.chord(COMMAND, ""a""))",Chrome 110.0.0.0,,,2023-03-09 11:44:51,2023-03-09 11:44:52,1.021s,PASSED
"sendKeys(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Scenario Name_scenarioName""), Keys.chord(DELETE))",Chrome 110.0.0.0,,,2023-03-09 11:44:52,2023-03-09 11:44:53,0.479s,PASSED
"setText(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Scenario Name_scenarioName""), ""EBP_Inflation 2"")",Chrome 110.0.0.0,,,2023-03-09 11:44:53,2023-03-09 11:44:54,0.901s,PASSED
"sendKeys(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Annual Budget_budgets""), Keys.chord(COMMAND, ""a""))",Chrome 110.0.0.0,,,2023-03-09 11:44:54,2023-03-09 11:44:54,0.507s,PASSED
"sendKeys(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Annual Budget_budgets""), Keys.chord(DELETE))",Chrome 110.0.0.0,,,2023-03-09 11:44:54,2023-03-09 11:44:55,0.370s,PASSED
"setText(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Annual Budget_budgets""), ""100,000"")",Chrome 110.0.0.0,,,2023-03-09 11:44:55,2023-03-09 11:44:56,0.854s,PASSED
"sendKeys(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Program duration_programDuration""), Keys.chord(COMMAND, ""a""))",Chrome 110.0.0.0,,,2023-03-09 11:44:56,2023-03-09 11:44:56,0.391s,PASSED
"sendKeys(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Program duration_programDuration""), Keys.chord(DELETE))",Chrome 110.0.0.0,,,2023-03-09 11:44:56,2023-03-09 11:44:56,0.489s,PASSED
"setText(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Program duration_programDuration""), ""5"")",Chrome 110.0.0.0,,,2023-03-09 11:44:56,2023-03-09 11:44:57,0.731s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/Apply_Button""))",Chrome 110.0.0.0,,,2023-03-09 11:44:57,2023-03-09 11:44:58,0.393s,PASSED
delay(50),Chrome 110.0.0.0,,,2023-03-09 11:44:58,2023-03-09 11:45:48,50.005s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/span_Load""))",Chrome 110.0.0.0,,,2023-03-09 11:45:48,2023-03-09 11:45:48,0.446s,PASSED
"click(findTestObject(""EBP_Object/Page_Streetlogix/EBP_Inflation_2""))",Chrome 110.0.0.0,,,2023-03-09 11:45:48,2023-03-09 11:45:50,1.891s,PASSED
"click(findTestObject(""EBP_Object/Page_Streetlogix/EBP_Inflation_2""))",Chrome 110.0.0.0,,,2023-03-09 11:45:50,2023-03-09 11:45:52,1.642s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/h6_5 Year(s)""))",Chrome 110.0.0.0,,,2023-03-09 11:45:52,2023-03-09 11:45:52,0.496s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/h6_500,000""))",Chrome 110.0.0.0,,,2023-03-09 11:45:52,2023-03-09 11:45:52,0.405s,PASSED
"click(findTestObject(""EBP_Object/Page_Streetlogix/Inflation_default""))",Chrome 110.0.0.0,,,2023-03-09 11:45:52,2023-03-09 11:45:53,0.510s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/h6_pci  0""))",Chrome 110.0.0.0,,,2023-03-09 11:45:53,2023-03-09 11:45:53,0.380s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/Sidewalk_DT""))",Chrome 110.0.0.0,,,2023-03-09 11:45:53,2023-03-09 11:45:54,0.580s,PASSED
"TRC = getText(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/Total_Repairs""))",Chrome 110.0.0.0,,,2023-03-09 11:45:54,2023-03-09 11:45:55,0.767s,PASSED
total_repair = TRC.toInteger(),Chrome 110.0.0.0,,,2023-03-09 11:45:55,2023-03-09 11:45:55,0.000s,PASSED
"verifyGreaterThan(total_repair, 20)",Chrome 110.0.0.0,,,2023-03-09 11:45:55,2023-03-09 11:45:55,0.001s,PASSED
"verifyLessThanOrEqual(total_repair, 30)",Chrome 110.0.0.0,,,2023-03-09 11:45:55,2023-03-09 11:45:55,0.001s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/Asset_name""))",Chrome 110.0.0.0,,,2023-03-09 11:45:55,2023-03-09 11:45:55,0.466s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/Budget_Criteria_Summary""))",Chrome 110.0.0.0,,,2023-03-09 11:45:55,2023-03-09 11:45:56,0.380s,PASSED
"click(findTestObject(""EBP_Object/Page_Streetlogix/View_Graph_dropdown""))",Chrome 110.0.0.0,,,2023-03-09 11:45:56,2023-03-09 11:45:56,0.488s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/li_Table""))",Chrome 110.0.0.0,,,2023-03-09 11:45:56,2023-03-09 11:45:57,0.606s,PASSED
delay(10),Chrome 110.0.0.0,,,2023-03-09 11:45:57,2023-03-09 11:46:07,10.007s,PASSED
"year1 = getText(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/5_year_budget_year1_total_budget""))",Chrome 110.0.0.0,,,2023-03-09 11:46:07,2023-03-09 11:46:07,0.375s,PASSED
"yr1 = year1.replaceAll("","", """")",Chrome 110.0.0.0,,,2023-03-09 11:46:07,2023-03-09 11:46:07,0.001s,PASSED
y1 = yr1.toInteger(),Chrome 110.0.0.0,,,2023-03-09 11:46:07,2023-03-09 11:46:07,0.000s,PASSED
"verifyGreaterThan(y1, 98000)",Chrome 110.0.0.0,,,2023-03-09 11:46:07,2023-03-09 11:46:07,0.001s,PASSED
"year2 = getText(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/5_year_budget_year2_total_budget""))",Chrome 110.0.0.0,,,2023-03-09 11:46:07,2023-03-09 11:46:07,0.462s,PASSED
"yr2 = year2.replaceAll("","", """")",Chrome 110.0.0.0,,,2023-03-09 11:46:07,2023-03-09 11:46:07,0.001s,PASSED
y2 = yr2.toInteger(),Chrome 110.0.0.0,,,2023-03-09 11:46:07,2023-03-09 11:46:07,0.000s,PASSED
"verifyGreaterThan(y2.toInteger(), 98000)",Chrome 110.0.0.0,,,2023-03-09 11:46:07,2023-03-09 11:46:07,0.001s,PASSED
"year3 = getText(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/5_year_budget_year3_total_budget""))",Chrome 110.0.0.0,,,2023-03-09 11:46:07,2023-03-09 11:46:08,0.362s,PASSED
"yr3 = year3.replaceAll("","", """")",Chrome 110.0.0.0,,,2023-03-09 11:46:08,2023-03-09 11:46:08,0.001s,PASSED
y3 = yr3.toInteger(),Chrome 110.0.0.0,,,2023-03-09 11:46:08,2023-03-09 11:46:08,0.000s,PASSED
"verifyGreaterThan(y3.toInteger(), 98000)",Chrome 110.0.0.0,,,2023-03-09 11:46:08,2023-03-09 11:46:08,0.001s,PASSED
"year4 = getText(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/5_year_budget_year4_total_budget""))",Chrome 110.0.0.0,,,2023-03-09 11:46:08,2023-03-09 11:46:08,0.471s,PASSED
"yr4 = year4.replaceAll("","", """")",Chrome 110.0.0.0,,,2023-03-09 11:46:08,2023-03-09 11:46:08,0.000s,PASSED
y4 = yr4.toInteger(),Chrome 110.0.0.0,,,2023-03-09 11:46:08,2023-03-09 11:46:08,0.000s,PASSED
"verifyGreaterThan(y4.toInteger(), 98000)",Chrome 110.0.0.0,,,2023-03-09 11:46:08,2023-03-09 11:46:08,0.001s,PASSED
"year5 = getText(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/5_year_budget_year5_total_budget""))",Chrome 110.0.0.0,,,2023-03-09 11:46:08,2023-03-09 11:46:09,0.464s,PASSED
"yr5 = year5.replaceAll("","", """")",Chrome 110.0.0.0,,,2023-03-09 11:46:09,2023-03-09 11:46:09,0.000s,PASSED
y5 = yr5.toInteger(),Chrome 110.0.0.0,,,2023-03-09 11:46:09,2023-03-09 11:46:09,0.001s,PASSED
"verifyGreaterThan(y5.toInteger(), 98000)",Chrome 110.0.0.0,,,2023-03-09 11:46:09,2023-03-09 11:46:09,0.001s,PASSED
Totalyears = y1 + y2 + y3 + y4 + y5,Chrome 110.0.0.0,,,2023-03-09 11:46:09,2023-03-09 11:46:09,0.000s,PASSED
"verifyLessThanOrEqual(Totalyears, 500000)",Chrome 110.0.0.0,,,2023-03-09 11:46:09,2023-03-09 11:46:09,0.001s,PASSED
"verifyGreaterThan(Totalyears, 495000)",Chrome 110.0.0.0,,,2023-03-09 11:46:09,2023-03-09 11:46:09,0.001s,PASSED
"click(findTestObject(""EBP_Object/Page_Streetlogix/Close_button""))",Chrome 110.0.0.0,,,2023-03-09 11:46:09,2023-03-09 11:46:09,0.535s,PASSED
"click(findTestObject(""EBP_Object/Page_Streetlogix/span_Load""))",Chrome 110.0.0.0,,,2023-03-09 11:46:09,2023-03-09 11:46:10,0.644s,PASSED
"click(findTestObject(""EBP_Object/Page_Streetlogix/Delete_Scenario_1""))",Chrome 110.0.0.0,,,2023-03-09 11:46:10,2023-03-09 11:46:12,1.849s,PASSED
"click(findTestObject(""EBP_Object/Page_Streetlogix/span_Yes""))",Chrome 110.0.0.0,,,2023-03-09 11:46:12,2023-03-09 11:46:12,0.491s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-03-09 11:46:12,2023-03-09 11:46:15,3.011s,PASSED
database_keywords.test.Database_Keywords.deletebudgets(),Chrome 110.0.0.0,,,2023-03-09 11:46:15,2023-03-09 11:46:19,3.588s,PASSED
