Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Bridge Maintenance""))",Chrome 110.0.0.0,,,2023-02-23 03:59:05,2023-02-23 03:59:05,0.540s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Select Assignee_assignee-autocomplete""))",Chrome 110.0.0.0,,,2023-02-23 03:59:05,2023-02-23 03:59:35,30.118s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_ami  admin""))",Chrome 110.0.0.0,,,2023-02-23 03:59:35,2023-02-23 03:59:38,2.857s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Collaborators_collaborators-autocomplete""))",Chrome 110.0.0.0,,,2023-02-23 03:59:38,2023-02-23 03:59:39,0.645s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_ami  admin""))",Chrome 110.0.0.0,,,2023-02-23 03:59:39,2023-02-23 03:59:39,0.730s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/h6_Bridge Maintenance""))",Chrome 110.0.0.0,,,2023-02-23 03:59:39,2023-02-23 03:59:40,0.727s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/input_Address_asset-id-address""), ""12"")",Chrome 110.0.0.0,,,2023-02-23 03:59:40,2023-02-23 03:59:41,0.812s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_12TH STREET CONNECTOR From CHESTNUT ST To MAGAZINE ST - 20476""))",Chrome 110.0.0.0,,,2023-02-23 03:59:41,2023-02-23 03:59:41,0.537s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/textarea_Test""), ""Test"")",Chrome 110.0.0.0,,,2023-02-23 03:59:41,2023-02-23 03:59:43,1.851s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_Urgent""))",Chrome 110.0.0.0,,,2023-02-23 03:59:43,2023-02-23 03:59:44,0.641s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_High""))",Chrome 110.0.0.0,,,2023-02-23 03:59:44,2023-02-23 03:59:44,0.449s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Upload_repeatingWorkOrder""))",Chrome 110.0.0.0,,,2023-02-23 03:59:44,2023-02-23 03:59:45,0.908s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/div_Daily""))",Chrome 110.0.0.0,,,2023-02-23 03:59:45,2023-02-23 03:59:46,0.622s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Weekly""))",Chrome 110.0.0.0,,,2023-02-23 03:59:46,2023-02-23 03:59:47,0.647s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Statement Field Test_equipment""))",Chrome 110.0.0.0,,,2023-02-23 03:59:47,2023-02-23 03:59:47,0.854s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-23 03:59:47,2023-02-23 03:59:50,3.011s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_equip""))",Chrome 110.0.0.0,,,2023-02-23 03:59:50,2023-02-23 03:59:51,0.389s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Snow Plow - 15""))",Chrome 110.0.0.0,,,2023-02-23 03:59:51,2023-02-23 03:59:51,0.546s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Add Item_material""))",Chrome 110.0.0.0,,,2023-02-23 03:59:51,2023-02-23 03:59:52,0.737s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-23 03:59:52,2023-02-23 03:59:55,3.012s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_material""))",Chrome 110.0.0.0,,,2023-02-23 03:59:55,2023-02-23 03:59:56,0.399s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Asphalt - 22""))",Chrome 110.0.0.0,,,2023-02-23 03:59:56,2023-02-23 03:59:56,0.643s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Add Item_labor""))",Chrome 110.0.0.0,,,2023-02-23 03:59:56,2023-02-23 03:59:57,0.795s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-23 03:59:57,2023-02-23 04:00:00,3.011s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_labor""))",Chrome 110.0.0.0,,,2023-02-23 04:00:00,2023-02-23 04:00:00,0.395s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Supervisor - 30""))",Chrome 110.0.0.0,,,2023-02-23 04:00:00,2023-02-23 04:00:01,0.646s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Add Item""))",Chrome 110.0.0.0,,,2023-02-23 04:00:01,2023-02-23 04:00:02,0.711s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Save""))",Chrome 110.0.0.0,,,2023-02-23 04:00:02,2023-02-23 04:00:02,0.623s,PASSED
countAfter = database_keywords.test.Database_Keywords.getWorkOrdersCount(),Chrome 110.0.0.0,,,2023-02-23 04:00:02,2023-02-23 04:01:45,1m - 42.373s,PASSED
println(countAfter),Chrome 110.0.0.0,,,2023-02-23 04:01:45,2023-02-23 04:01:45,0.000s,PASSED
if (countAfter == countBefore + 1),Chrome 110.0.0.0,,,2023-02-23 04:01:45,2023-02-23 04:01:45,0.000s,PASSED
closeBrowser(),Chrome 110.0.0.0,,,2023-02-23 04:01:45,2023-02-23 04:01:45,0.200s,PASSED
Video,Chrome 110.0.0.0,,,2023-02-23 04:01:45,2023-02-23 04:01:45,0.001s,PASSED
,,,,,,,
Test Cases/GiS/Work order/Work_order_Biweekly,Chrome 110.0.0.0,,,2023-02-23 04:01:45,2023-02-23 04:04:44,2m - 58.776s,PASSED
gis_url.test.URL.redirectURL(),Chrome 110.0.0.0,,,2023-02-23 04:01:45,2023-02-23 04:01:51,5.797s,PASSED
countBefore = database_keywords.test.Database_Keywords.getWorkOrdersCount(),Chrome 110.0.0.0,,,2023-02-23 04:01:51,2023-02-23 04:03:31,1m - 40.040s,PASSED
println(countBefore),Chrome 110.0.0.0,,,2023-02-23 04:03:31,2023-02-23 04:03:31,0.001s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/WO icon""))",Chrome 110.0.0.0,,,2023-02-23 04:03:31,2023-02-23 04:03:32,0.420s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Group Dropdown""))",Chrome 110.0.0.0,,,2023-02-23 04:03:32,2023-02-23 04:03:33,1.375s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Bridge Inspection""))",Chrome 110.0.0.0,,,2023-02-23 04:03:33,2023-02-23 04:03:34,0.833s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Filter by form name_standard-full-width""), ""Bridge maintenance"")",Chrome 110.0.0.0,,,2023-02-23 04:03:34,2023-02-23 04:03:37,3.172s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Bridge Maintenance""))",Chrome 110.0.0.0,,,2023-02-23 04:03:37,2023-02-23 04:03:37,0.516s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Select Assignee_assignee-autocomplete""))",Chrome 110.0.0.0,,,2023-02-23 04:03:37,2023-02-23 04:03:45,7.597s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_ami  admin""))",Chrome 110.0.0.0,,,2023-02-23 04:03:45,2023-02-23 04:03:46,0.659s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Collaborators_collaborators-autocomplete""))",Chrome 110.0.0.0,,,2023-02-23 04:03:46,2023-02-23 04:03:46,0.747s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_ami  admin""))",Chrome 110.0.0.0,,,2023-02-23 04:03:46,2023-02-23 04:03:47,0.661s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/h6_Bridge Maintenance""))",Chrome 110.0.0.0,,,2023-02-23 04:03:47,2023-02-23 04:03:48,0.539s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/input_Address_asset-id-address""), ""12"")",Chrome 110.0.0.0,,,2023-02-23 04:03:48,2023-02-23 04:03:49,0.970s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_12TH STREET CONNECTOR From CHESTNUT ST To MAGAZINE ST - 20476""))",Chrome 110.0.0.0,,,2023-02-23 04:03:49,2023-02-23 04:03:49,0.554s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/textarea_Test""), ""Test"")",Chrome 110.0.0.0,,,2023-02-23 04:03:49,2023-02-23 04:03:51,1.547s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_Urgent""))",Chrome 110.0.0.0,,,2023-02-23 04:03:51,2023-02-23 04:03:51,0.649s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_High""))",Chrome 110.0.0.0,,,2023-02-23 04:03:51,2023-02-23 04:03:52,0.511s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Upload_repeatingWorkOrder""))",Chrome 110.0.0.0,,,2023-02-23 04:03:52,2023-02-23 04:03:53,0.847s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/div_Daily""))",Chrome 110.0.0.0,,,2023-02-23 04:03:53,2023-02-23 04:03:53,0.633s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Biweekly""))",Chrome 110.0.0.0,,,2023-02-23 04:03:53,2023-02-23 04:03:54,0.436s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Statement Field Test_equipment""))",Chrome 110.0.0.0,,,2023-02-23 04:03:54,2023-02-23 04:03:55,0.781s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-23 04:03:55,2023-02-23 04:03:58,3.006s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_equip""))",Chrome 110.0.0.0,,,2023-02-23 04:03:58,2023-02-23 04:03:58,0.500s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Snow Plow - 15""))",Chrome 110.0.0.0,,,2023-02-23 04:03:58,2023-02-23 04:03:59,0.565s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Add Item_material""))",Chrome 110.0.0.0,,,2023-02-23 04:03:59,2023-02-23 04:03:59,0.734s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-23 04:03:59,2023-02-23 04:04:02,3.006s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_material""))",Chrome 110.0.0.0,,,2023-02-23 04:04:02,2023-02-23 04:04:03,0.497s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Asphalt - 22""))",Chrome 110.0.0.0,,,2023-02-23 04:04:03,2023-02-23 04:04:04,0.650s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Add Item_labor""))",Chrome 110.0.0.0,,,2023-02-23 04:04:04,2023-02-23 04:04:04,0.777s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-23 04:04:04,2023-02-23 04:04:07,3.008s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_labor""))",Chrome 110.0.0.0,,,2023-02-23 04:04:07,2023-02-23 04:04:08,0.499s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Supervisor - 30""))",Chrome 110.0.0.0,,,2023-02-23 04:04:08,2023-02-23 04:04:08,0.540s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Add Item""))",Chrome 110.0.0.0,,,2023-02-23 04:04:08,2023-02-23 04:04:09,0.706s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Save""))",Chrome 110.0.0.0,,,2023-02-23 04:04:09,2023-02-23 04:04:10,0.595s,PASSED
countAfter = database_keywords.test.Database_Keywords.getWorkOrdersCount(),Chrome 110.0.0.0,,,2023-02-23 04:04:10,2023-02-23 04:04:43,33.760s,PASSED
println(countAfter),Chrome 110.0.0.0,,,2023-02-23 04:04:43,2023-02-23 04:04:43,0.001s,PASSED
if (countAfter == countBefore + 1),Chrome 110.0.0.0,,,2023-02-23 04:04:43,2023-02-23 04:04:43,0.001s,PASSED
closeBrowser(),Chrome 110.0.0.0,,,2023-02-23 04:04:43,2023-02-23 04:04:44,0.208s,PASSED
Video,Chrome 110.0.0.0,,,2023-02-23 04:04:44,2023-02-23 04:04:44,0.000s,PASSED
,,,,,,,
Test Cases/GiS/Layers/Statistics on GIS layer,Chrome 110.0.0.0,,,2023-02-23 04:04:44,2023-02-23 04:07:09,2m - 25.098s,PASSED
gis_url.test.URL.redirectURL(),Chrome 110.0.0.0,,,2023-02-23 04:04:44,2023-02-23 04:04:49,4.835s,PASSED
"click(findTestObject(""Page_Streetlogix/img_Search_rail-icon""))",Chrome 110.0.0.0,,,2023-02-23 04:04:49,2023-02-23 04:04:56,7.545s,PASSED
delay(5),Chrome 110.0.0.0,,,2023-02-23 04:04:56,2023-02-23 04:05:01,5.007s,PASSED
"pci = getText(findTestObject(""Object Repository/Page_Streetlogix/h6_Pavement Average Condition 58""))",Chrome 110.0.0.0,,,2023-02-23 04:05:01,2023-02-23 04:05:02,0.334s,PASSED
"pciAvg = pci.replaceAll(""[^0-9]"", """")",Chrome 110.0.0.0,,,2023-02-23 04:05:02,2023-02-23 04:05:02,0.003s,PASSED
avgPCI = database_keywords.test.Database_Keywords.getAveragePCI(),Chrome 110.0.0.0,,,2023-02-23 04:05:02,2023-02-23 04:05:14,11.747s,PASSED
println(avgPCI),Chrome 110.0.0.0,,,2023-02-23 04:05:14,2023-02-23 04:05:14,0.001s,PASSED
"verifyMatch(pciAvg, avgPCI, false)",Chrome 110.0.0.0,,,2023-02-23 04:05:14,2023-02-23 04:05:14,0.006s,PASSED
"milespci = getText(findTestObject(""Object Repository/Page_Streetlogix/p_Total Length 2,148 miles""))",Chrome 110.0.0.0,,,2023-02-23 04:05:14,2023-02-23 04:05:14,0.367s,PASSED
"pciMiles = milespci.replaceAll(""[^0-9]"", """")",Chrome 110.0.0.0,,,2023-02-23 04:05:14,2023-02-23 04:05:14,0.000s,PASSED
totalMilesPCI = database_keywords.test.Database_Keywords.getPavementMiles(),Chrome 110.0.0.0,,,2023-02-23 04:05:14,2023-02-23 04:05:17,3.377s,PASSED
"verifyMatch(pciMiles, totalMilesPCI, false)",Chrome 110.0.0.0,,,2023-02-23 04:05:17,2023-02-23 04:05:17,0.002s,PASSED
"backlogPCI = getText(findTestObject(""Object Repository/Page_Streetlogix/p_Total Backlog  1,189,007,890""))",Chrome 110.0.0.0,,,2023-02-23 04:05:17,2023-02-23 04:05:18,0.367s,PASSED
"pciBacklog = backlogPCI.replaceAll(""[^0-9]"", """")",Chrome 110.0.0.0,,,2023-02-23 04:05:18,2023-02-23 04:05:18,0.001s,PASSED
totalBacklogPCI = database_keywords.test.Database_Keywords.getPavementBacklog(),Chrome 110.0.0.0,,,2023-02-23 04:05:18,2023-02-23 04:05:21,3.441s,PASSED
"verifyMatch(pciBacklog, totalBacklogPCI, false)",Chrome 110.0.0.0,,,2023-02-23 04:05:21,2023-02-23 04:05:21,0.001s,PASSED
"click(findTestObject(""Object Repository/Page_Streetlogix/circle""))",Chrome 110.0.0.0,,,2023-02-23 04:05:21,2023-02-23 04:05:21,0.386s,PASSED
delay(5),Chrome 110.0.0.0,,,2023-02-23 04:05:21,2023-02-23 04:05:26,5.007s,PASSED
"sci = getText(findTestObject(""Object Repository/Page_Streetlogix/h6_Sidewalk Average Condition 54""))",Chrome 110.0.0.0,,,2023-02-23 04:05:26,2023-02-23 04:05:27,0.470s,PASSED
"sciAvg = sci.replaceAll(""[^0-9]"", """")",Chrome 110.0.0.0,,,2023-02-23 04:05:27,2023-02-23 04:05:27,0.000s,PASSED
avgSCI = database_keywords.test.Database_Keywords.getAverageSCI(),Chrome 110.0.0.0,,,2023-02-23 04:05:27,2023-02-23 04:07:02,1m - 34.961s,PASSED
"verifyMatch(sciAvg, avgSCI, false)",Chrome 110.0.0.0,,,2023-02-23 04:07:02,2023-02-23 04:07:02,0.001s,PASSED
"milesSCI = getText(findTestObject(""Object Repository/Page_Streetlogix/p_Total Length 1,868 miles""))",Chrome 110.0.0.0,,,2023-02-23 04:07:02,2023-02-23 04:07:02,0.472s,PASSED
"sciMiles = milesSCI.replaceAll(""[^0-9]"", """")",Chrome 110.0.0.0,,,2023-02-23 04:07:02,2023-02-23 04:07:02,0.000s,PASSED
totalMilesSCI = database_keywords.test.Database_Keywords.getSidewalkMiles(),Chrome 110.0.0.0,,,2023-02-23 04:07:02,2023-02-23 04:07:05,3.024s,PASSED
"verifyMatch(sciMiles, totalMilesSCI, false)",Chrome 110.0.0.0,,,2023-02-23 04:07:05,2023-02-23 04:07:05,0.002s,PASSED
"backlogSCI = getText(findTestObject(""Object Repository/Page_Streetlogix/p_Total Backlog  222,017,072""))",Chrome 110.0.0.0,,,2023-02-23 04:07:05,2023-02-23 04:07:06,0.469s,PASSED
"sciBacklog = backlogSCI.replaceAll(""[^0-9]"", """")",Chrome 110.0.0.0,,,2023-02-23 04:07:06,2023-02-23 04:07:06,0.000s,PASSED
totalBacklogSCI = database_keywords.test.Database_Keywords.getSidewalkBacklog(),Chrome 110.0.0.0,,,2023-02-23 04:07:06,2023-02-23 04:07:09,2.900s,PASSED
"verifyMatch(sciBacklog, totalBacklogSCI, false)",Chrome 110.0.0.0,,,2023-02-23 04:07:09,2023-02-23 04:07:09,0.001s,PASSED
closeBrowser(),Chrome 110.0.0.0,,,2023-02-23 04:07:09,2023-02-23 04:07:09,0.158s,PASSED
Video,Chrome 110.0.0.0,,,2023-02-23 04:07:09,2023-02-23 04:07:09,0.001s,PASSED
,,,,,,,
Test Cases/GiS/EBP_Inflation/EBP_Inflation,Chrome 110.0.0.0,,,2023-02-23 04:07:09,2023-02-23 04:08:59,1m - 49.552s,PASSED
gis_url.test.URL.redirectURL(),Chrome 110.0.0.0,,,2023-02-23 04:07:09,2023-02-23 04:07:13,3.588s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/Menubar-icon""))",Chrome 110.0.0.0,,,2023-02-23 04:07:13,2023-02-23 04:07:17,4.465s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/Budgeting-icon""))",Chrome 110.0.0.0,,,2023-02-23 04:07:17,2023-02-23 04:07:21,3.833s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/EBP_Pavemnet dropdown""))",Chrome 110.0.0.0,,,2023-02-23 04:07:21,2023-02-23 04:07:23,2.164s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/li_Pavement Maintenance""))",Chrome 110.0.0.0,,,2023-02-23 04:07:23,2023-02-23 04:07:31,7.937s,PASSED
"sendKeys(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Scenario Name_scenarioName""), Keys.chord(COMMAND, ""a""))",Chrome 110.0.0.0,,,2023-02-23 04:07:31,2023-02-23 04:07:32,1.089s,PASSED
"sendKeys(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Scenario Name_scenarioName""), Keys.chord(DELETE))",Chrome 110.0.0.0,,,2023-02-23 04:07:32,2023-02-23 04:07:33,0.512s,PASSED
"setText(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Scenario Name_scenarioName""), ""EBP_Inflation 7.5"")",Chrome 110.0.0.0,,,2023-02-23 04:07:33,2023-02-23 04:07:34,0.900s,PASSED
"sendKeys(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Annual Budget_budgets""), Keys.chord(COMMAND, ""a""))",Chrome 110.0.0.0,,,2023-02-23 04:07:34,2023-02-23 04:07:34,0.499s,PASSED
"sendKeys(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Annual Budget_budgets""), Keys.chord(DELETE))",Chrome 110.0.0.0,,,2023-02-23 04:07:34,2023-02-23 04:07:34,0.305s,PASSED
"setText(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Annual Budget_budgets""), ""100,000"")",Chrome 110.0.0.0,,,2023-02-23 04:07:34,2023-02-23 04:07:35,0.844s,PASSED
"sendKeys(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Program duration_programDuration""), Keys.chord(COMMAND, ""a""))",Chrome 110.0.0.0,,,2023-02-23 04:07:35,2023-02-23 04:07:36,0.498s,PASSED
"sendKeys(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Program duration_programDuration""), Keys.chord(DELETE))",Chrome 110.0.0.0,,,2023-02-23 04:07:36,2023-02-23 04:07:36,0.377s,PASSED
"setText(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Program duration_programDuration""), ""5"")",Chrome 110.0.0.0,,,2023-02-23 04:07:36,2023-02-23 04:07:37,0.832s,PASSED
"sendKeys(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Annual Inflation_annualInflation""), Keys.chord(COMMAND, ""a""))",Chrome 110.0.0.0,,,2023-02-23 04:07:37,2023-02-23 04:07:37,0.411s,PASSED
"sendKeys(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Annual Inflation_annualInflation""), Keys.chord(DELETE))",Chrome 110.0.0.0,,,2023-02-23 04:07:37,2023-02-23 04:07:38,0.315s,PASSED
"setText(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/input_Annual Inflation_annualInflation""), ""7.5"")",Chrome 110.0.0.0,,,2023-02-23 04:07:38,2023-02-23 04:07:39,0.840s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/Apply_Button""))",Chrome 110.0.0.0,,,2023-02-23 04:07:39,2023-02-23 04:07:39,0.398s,PASSED
delay(50),Chrome 110.0.0.0,,,2023-02-23 04:07:39,2023-02-23 04:08:29,50.010s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/span_Load""))",Chrome 110.0.0.0,,,2023-02-23 04:08:29,2023-02-23 04:08:29,0.464s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/EBP_Inflation_7.5""))",Chrome 110.0.0.0,,,2023-02-23 04:08:29,2023-02-23 04:08:31,1.850s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/EBP_Inflation_7.5""))",Chrome 110.0.0.0,,,2023-02-23 04:08:31,2023-02-23 04:08:34,3.194s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/h6_5 Year(s)""))",Chrome 110.0.0.0,,,2023-02-23 04:08:34,2023-02-23 04:08:35,0.526s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/h6_500,000""))",Chrome 110.0.0.0,,,2023-02-23 04:08:35,2023-02-23 04:08:36,0.567s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/h6_7.5""))",Chrome 110.0.0.0,,,2023-02-23 04:08:36,2023-02-23 04:08:36,0.513s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/h6_pci  0""))",Chrome 110.0.0.0,,,2023-02-23 04:08:36,2023-02-23 04:08:36,0.428s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/h6_DT for testing""))",Chrome 110.0.0.0,,,2023-02-23 04:08:36,2023-02-23 04:08:37,0.583s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/Total_Repairs""))",Chrome 110.0.0.0,,,2023-02-23 04:08:37,2023-02-23 04:08:38,0.871s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/Asset_name""))",Chrome 110.0.0.0,,,2023-02-23 04:08:38,2023-02-23 04:08:38,0.536s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/Budget_Criteria_Summary""))",Chrome 110.0.0.0,,,2023-02-23 04:08:38,2023-02-23 04:08:39,0.534s,PASSED
"click(findTestObject(""EBP_Object/Page_Streetlogix/View_Graph_dropdown""))",Chrome 110.0.0.0,,,2023-02-23 04:08:39,2023-02-23 04:08:39,0.481s,PASSED
"click(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/li_Table""))",Chrome 110.0.0.0,,,2023-02-23 04:08:39,2023-02-23 04:08:40,0.543s,PASSED
delay(5),Chrome 110.0.0.0,,,2023-02-23 04:08:40,2023-02-23 04:08:45,5.011s,PASSED
"year1 = getText(findTestObject(""Object Repository/EBP_Object/Page_Streetlogix/5_year_budget_year1_total_budget""))",Chrome 110.0.0.0,,,2023-02-23 04:08:45,2023-02-23 04:08:45,0.374s,PASSED
"yr1 = year1.replaceAll("","", """")",Chrome 110.0.0.0,,,2023-02-23 04:08:45,2023-02-23 04:08:45,0.001s,PASSED
y1 = yr1.toInteger(),Chrome 110.0.0.0,,,2023-02-23 04:08:45,2023-02-23 04:08:45,0.001s,PASSED
"verifyGreaterThan(y1, 98000)",Chrome 110.0.0.0,,,2023-02-23 04:08:45,2023-02-23 04:08:45,0.008s,PASSED
