Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_12TH STREET CONNECTOR From CHESTNUT ST To MAGAZINE ST - 20476""))",Chrome 110.0.0.0,,,2023-02-23 04:38:39,2023-02-23 04:38:39,0.531s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/textarea_Test""), ""Test"")",Chrome 110.0.0.0,,,2023-02-23 04:38:39,2023-02-23 04:38:41,1.674s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_Urgent""))",Chrome 110.0.0.0,,,2023-02-23 04:38:41,2023-02-23 04:38:41,0.532s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_High""))",Chrome 110.0.0.0,,,2023-02-23 04:38:41,2023-02-23 04:38:42,0.558s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Upload_repeatingWorkOrder""))",Chrome 110.0.0.0,,,2023-02-23 04:38:42,2023-02-23 04:38:43,0.773s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/div_Daily""))",Chrome 110.0.0.0,,,2023-02-23 04:38:43,2023-02-23 04:38:43,0.561s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Weekly""))",Chrome 110.0.0.0,,,2023-02-23 04:38:43,2023-02-23 04:38:44,0.497s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Statement Field Test_equipment""))",Chrome 110.0.0.0,,,2023-02-23 04:38:44,2023-02-23 04:38:45,0.784s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-23 04:38:45,2023-02-23 04:38:48,3.021s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_equip""))",Chrome 110.0.0.0,,,2023-02-23 04:38:48,2023-02-23 04:38:48,0.403s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Snow Plow - 15""))",Chrome 110.0.0.0,,,2023-02-23 04:38:48,2023-02-23 04:38:49,0.448s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Add Item_material""))",Chrome 110.0.0.0,,,2023-02-23 04:38:49,2023-02-23 04:38:49,0.765s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-23 04:38:49,2023-02-23 04:38:52,3.008s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_material""))",Chrome 110.0.0.0,,,2023-02-23 04:38:52,2023-02-23 04:38:53,0.511s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Asphalt - 22""))",Chrome 110.0.0.0,,,2023-02-23 04:38:53,2023-02-23 04:38:53,0.635s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Add Item_labor""))",Chrome 110.0.0.0,,,2023-02-23 04:38:53,2023-02-23 04:38:54,0.781s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-23 04:38:54,2023-02-23 04:38:57,3.006s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_labor""))",Chrome 110.0.0.0,,,2023-02-23 04:38:57,2023-02-23 04:38:58,0.395s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Supervisor - 30""))",Chrome 110.0.0.0,,,2023-02-23 04:38:58,2023-02-23 04:38:58,0.541s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Add Item""))",Chrome 110.0.0.0,,,2023-02-23 04:38:58,2023-02-23 04:38:59,0.727s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Save""))",Chrome 110.0.0.0,,,2023-02-23 04:38:59,2023-02-23 04:38:59,0.504s,PASSED
countAfter = database_keywords.test.Database_Keywords.getWorkOrdersCount(),Chrome 110.0.0.0,,,2023-02-23 04:38:59,2023-02-23 04:39:08,8.292s,PASSED
println(countAfter),Chrome 110.0.0.0,,,2023-02-23 04:39:08,2023-02-23 04:39:08,0.001s,PASSED
if (countAfter == countBefore + 1),Chrome 110.0.0.0,,,2023-02-23 04:39:08,2023-02-23 04:39:08,0.002s,PASSED
closeBrowser(),Chrome 110.0.0.0,,,2023-02-23 04:39:08,2023-02-23 04:39:08,0.168s,PASSED
Video,Chrome 110.0.0.0,,,2023-02-23 04:39:08,2023-02-23 04:39:08,0.000s,PASSED
,,,,,,,
Test Cases/GiS/Work order/Work_order_dailly_2,Chrome 110.0.0.0,,,2023-02-23 04:39:08,2023-02-23 04:39:56,48.154s,PASSED
gis_url.test.URL.redirectURL(),Chrome 110.0.0.0,,,2023-02-23 04:39:08,2023-02-23 04:39:12,3.538s,PASSED
countBefore = database_keywords.test.Database_Keywords.getWorkOrdersCount(),Chrome 110.0.0.0,,,2023-02-23 04:39:12,2023-02-23 04:39:18,6.023s,PASSED
println(countBefore),Chrome 110.0.0.0,,,2023-02-23 04:39:18,2023-02-23 04:39:18,0.001s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/WO icon""))",Chrome 110.0.0.0,,,2023-02-23 04:39:18,2023-02-23 04:39:19,1.393s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Group Dropdown""))",Chrome 110.0.0.0,,,2023-02-23 04:39:19,2023-02-23 04:39:21,1.575s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Bridge Inspection""))",Chrome 110.0.0.0,,,2023-02-23 04:39:21,2023-02-23 04:39:21,0.588s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Filter by form name_standard-full-width""), ""Bridge maintenance"")",Chrome 110.0.0.0,,,2023-02-23 04:39:21,2023-02-23 04:39:23,1.927s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Bridge Maintenance""))",Chrome 110.0.0.0,,,2023-02-23 04:39:23,2023-02-23 04:39:24,0.529s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Select Assignee_assignee-autocomplete""))",Chrome 110.0.0.0,,,2023-02-23 04:39:24,2023-02-23 04:39:27,2.961s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_ami  admin""))",Chrome 110.0.0.0,,,2023-02-23 04:39:27,2023-02-23 04:39:27,0.717s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Collaborators_collaborators-autocomplete""))",Chrome 110.0.0.0,,,2023-02-23 04:39:27,2023-02-23 04:39:28,0.615s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_ami  admin""))",Chrome 110.0.0.0,,,2023-02-23 04:39:28,2023-02-23 04:39:29,0.558s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/h6_Bridge Maintenance""))",Chrome 110.0.0.0,,,2023-02-23 04:39:29,2023-02-23 04:39:29,0.624s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/input_Address_asset-id-address""), ""12"")",Chrome 110.0.0.0,,,2023-02-23 04:39:29,2023-02-23 04:39:30,1.074s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_12TH STREET CONNECTOR From CHESTNUT ST To MAGAZINE ST - 20476""))",Chrome 110.0.0.0,,,2023-02-23 04:39:30,2023-02-23 04:39:31,0.644s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/textarea_Test""), ""Test"")",Chrome 110.0.0.0,,,2023-02-23 04:39:31,2023-02-23 04:39:33,1.811s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_Urgent""))",Chrome 110.0.0.0,,,2023-02-23 04:39:33,2023-02-23 04:39:33,0.633s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_High""))",Chrome 110.0.0.0,,,2023-02-23 04:39:33,2023-02-23 04:39:34,0.557s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Upload_repeatingWorkOrder""))",Chrome 110.0.0.0,,,2023-02-23 04:39:34,2023-02-23 04:39:35,0.778s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Statement Field Test_equipment""))",Chrome 110.0.0.0,,,2023-02-23 04:39:35,2023-02-23 04:39:35,0.640s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-23 04:39:35,2023-02-23 04:39:38,3.008s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_equip""))",Chrome 110.0.0.0,,,2023-02-23 04:39:38,2023-02-23 04:39:39,0.399s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Snow Plow - 15""))",Chrome 110.0.0.0,,,2023-02-23 04:39:39,2023-02-23 04:39:39,0.507s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Add Item_material""))",Chrome 110.0.0.0,,,2023-02-23 04:39:39,2023-02-23 04:39:40,0.797s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-23 04:39:40,2023-02-23 04:39:43,3.007s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_material""))",Chrome 110.0.0.0,,,2023-02-23 04:39:43,2023-02-23 04:39:43,0.399s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Asphalt - 22""))",Chrome 110.0.0.0,,,2023-02-23 04:39:43,2023-02-23 04:39:44,0.543s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Add Item_labor""))",Chrome 110.0.0.0,,,2023-02-23 04:39:44,2023-02-23 04:39:45,0.770s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-23 04:39:45,2023-02-23 04:39:48,3.007s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_labor""))",Chrome 110.0.0.0,,,2023-02-23 04:39:48,2023-02-23 04:39:48,0.497s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Supervisor - 30""))",Chrome 110.0.0.0,,,2023-02-23 04:39:48,2023-02-23 04:39:49,0.465s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Save""))",Chrome 110.0.0.0,,,2023-02-23 04:39:49,2023-02-23 04:39:50,0.835s,PASSED
countAfter = database_keywords.test.Database_Keywords.getWorkOrdersCount(),Chrome 110.0.0.0,,,2023-02-23 04:39:50,2023-02-23 04:39:56,6.308s,PASSED
println(countAfter),Chrome 110.0.0.0,,,2023-02-23 04:39:56,2023-02-23 04:39:56,0.001s,PASSED
if (countAfter == countBefore + 6),Chrome 110.0.0.0,,,2023-02-23 04:39:56,2023-02-23 04:39:56,0.001s,PASSED
closeBrowser(),Chrome 110.0.0.0,,,2023-02-23 04:39:56,2023-02-23 04:39:56,0.177s,PASSED
Video,Chrome 110.0.0.0,,,2023-02-23 04:39:56,2023-02-23 04:39:56,0.001s,PASSED
,,,,,,,
Test Cases/GiS/Work order/Work_order_monthly,Chrome 110.0.0.0,,,2023-02-23 04:39:56,2023-02-23 04:40:52,56.350s,PASSED
gis_url.test.URL.redirectURL(),Chrome 110.0.0.0,,,2023-02-23 04:39:56,2023-02-23 04:40:00,3.923s,PASSED
countBefore = database_keywords.test.Database_Keywords.getWorkOrdersCount(),Chrome 110.0.0.0,,,2023-02-23 04:40:00,2023-02-23 04:40:07,6.878s,PASSED
println(countBefore),Chrome 110.0.0.0,,,2023-02-23 04:40:07,2023-02-23 04:40:07,0.000s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/WO icon""))",Chrome 110.0.0.0,,,2023-02-23 04:40:07,2023-02-23 04:40:10,2.745s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Group Dropdown""))",Chrome 110.0.0.0,,,2023-02-23 04:40:10,2023-02-23 04:40:11,1.334s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Bridge Inspection""))",Chrome 110.0.0.0,,,2023-02-23 04:40:11,2023-02-23 04:40:12,0.600s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Filter by form name_standard-full-width""), ""Bridge maintenance"")",Chrome 110.0.0.0,,,2023-02-23 04:40:12,2023-02-23 04:40:15,3.115s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Bridge Maintenance""))",Chrome 110.0.0.0,,,2023-02-23 04:40:15,2023-02-23 04:40:15,0.553s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Select Assignee_assignee-autocomplete""))",Chrome 110.0.0.0,,,2023-02-23 04:40:15,2023-02-23 04:40:22,6.920s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_ami  admin""))",Chrome 110.0.0.0,,,2023-02-23 04:40:22,2023-02-23 04:40:23,0.673s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Collaborators_collaborators-autocomplete""))",Chrome 110.0.0.0,,,2023-02-23 04:40:23,2023-02-23 04:40:24,0.670s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_ami  admin""))",Chrome 110.0.0.0,,,2023-02-23 04:40:24,2023-02-23 04:40:24,0.593s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/h6_Bridge Maintenance""))",Chrome 110.0.0.0,,,2023-02-23 04:40:24,2023-02-23 04:40:25,0.555s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/input_Address_asset-id-address""), ""12"")",Chrome 110.0.0.0,,,2023-02-23 04:40:25,2023-02-23 04:40:26,0.979s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_12TH STREET CONNECTOR From CHESTNUT ST To MAGAZINE ST - 20476""))",Chrome 110.0.0.0,,,2023-02-23 04:40:26,2023-02-23 04:40:26,0.558s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/textarea_Test""), ""Test"")",Chrome 110.0.0.0,,,2023-02-23 04:40:26,2023-02-23 04:40:28,1.528s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_Urgent""))",Chrome 110.0.0.0,,,2023-02-23 04:40:28,2023-02-23 04:40:28,0.559s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_High""))",Chrome 110.0.0.0,,,2023-02-23 04:40:28,2023-02-23 04:40:29,0.621s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Upload_repeatingWorkOrder""))",Chrome 110.0.0.0,,,2023-02-23 04:40:29,2023-02-23 04:40:30,0.887s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/div_Daily""))",Chrome 110.0.0.0,,,2023-02-23 04:40:30,2023-02-23 04:40:31,0.679s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Monthly""))",Chrome 110.0.0.0,,,2023-02-23 04:40:31,2023-02-23 04:40:31,0.559s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Statement Field Test_equipment""))",Chrome 110.0.0.0,,,2023-02-23 04:40:31,2023-02-23 04:40:32,0.808s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-23 04:40:32,2023-02-23 04:40:35,3.006s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_equip""))",Chrome 110.0.0.0,,,2023-02-23 04:40:35,2023-02-23 04:40:35,0.399s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Snow Plow - 15""))",Chrome 110.0.0.0,,,2023-02-23 04:40:35,2023-02-23 04:40:36,0.558s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Add Item_material""))",Chrome 110.0.0.0,,,2023-02-23 04:40:36,2023-02-23 04:40:37,0.767s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-23 04:40:37,2023-02-23 04:40:40,3.006s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_material""))",Chrome 110.0.0.0,,,2023-02-23 04:40:40,2023-02-23 04:40:40,0.499s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Asphalt - 22""))",Chrome 110.0.0.0,,,2023-02-23 04:40:40,2023-02-23 04:40:41,0.542s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Add Item_labor""))",Chrome 110.0.0.0,,,2023-02-23 04:40:41,2023-02-23 04:40:42,0.711s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-23 04:40:42,2023-02-23 04:40:45,3.007s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/div_labor""))",Chrome 110.0.0.0,,,2023-02-23 04:40:45,2023-02-23 04:40:45,0.393s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Supervisor - 30""))",Chrome 110.0.0.0,,,2023-02-23 04:40:45,2023-02-23 04:40:45,0.546s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Save""))",Chrome 110.0.0.0,,,2023-02-23 04:40:45,2023-02-23 04:40:46,0.750s,PASSED
countAfter = database_keywords.test.Database_Keywords.getWorkOrdersCount(),Chrome 110.0.0.0,,,2023-02-23 04:40:46,2023-02-23 04:40:52,5.978s,PASSED
println(countAfter),Chrome 110.0.0.0,,,2023-02-23 04:40:52,2023-02-23 04:40:52,0.001s,PASSED
if (countAfter == countBefore + 1),Chrome 110.0.0.0,,,2023-02-23 04:40:52,2023-02-23 04:40:52,0.000s,PASSED
closeBrowser(),Chrome 110.0.0.0,,,2023-02-23 04:40:52,2023-02-23 04:40:52,0.167s,PASSED
Video,Chrome 110.0.0.0,,,2023-02-23 04:40:52,2023-02-23 04:40:52,0.000s,PASSED
,,,,,,,
Test Cases/GiS/Work order/Work_order_Weekly,Chrome 110.0.0.0,,,2023-02-23 04:40:52,2023-02-23 04:42:35,1m - 42.517s,PASSED
gis_url.test.URL.redirectURL(),Chrome 110.0.0.0,,,2023-02-23 04:40:53,2023-02-23 04:40:56,3.404s,PASSED
countBefore = database_keywords.test.Database_Keywords.getWorkOrdersCount(),Chrome 110.0.0.0,,,2023-02-23 04:40:56,2023-02-23 04:41:02,5.816s,PASSED
println(countBefore),Chrome 110.0.0.0,,,2023-02-23 04:41:02,2023-02-23 04:41:02,0.002s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/WO icon""))",Chrome 110.0.0.0,,,2023-02-23 04:41:02,2023-02-23 04:41:03,0.826s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Group Dropdown""))",Chrome 110.0.0.0,,,2023-02-23 04:41:03,2023-02-23 04:41:04,0.914s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_Bridge Inspection""))",Chrome 110.0.0.0,,,2023-02-23 04:41:04,2023-02-23 04:41:06,2.905s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Filter by form name_standard-full-width""), ""Bridge maintenance"")",Chrome 110.0.0.0,,,2023-02-23 04:41:06,2023-02-23 04:41:08,1.778s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_Bridge Maintenance""))",Chrome 110.0.0.0,,,2023-02-23 04:41:08,2023-02-23 04:41:09,0.438s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Select Assignee_assignee-autocomplete""))",Chrome 110.0.0.0,,,2023-02-23 04:41:09,2023-02-23 04:41:11,1.846s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_ami  admin""))",Chrome 110.0.0.0,,,2023-02-23 04:41:11,2023-02-23 04:41:11,0.691s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/input_Collaborators_collaborators-autocomplete""))",Chrome 110.0.0.0,,,2023-02-23 04:41:11,2023-02-23 04:41:12,0.706s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/span_ami  admin""))",Chrome 110.0.0.0,,,2023-02-23 04:41:12,2023-02-23 04:41:13,0.657s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/h6_Bridge Maintenance""))",Chrome 110.0.0.0,,,2023-02-23 04:41:13,2023-02-23 04:41:13,0.543s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/Page_Streetlogix/Page_Streetlogix/input_Address_asset-id-address""), ""12"")",Chrome 110.0.0.0,,,2023-02-23 04:41:13,2023-02-23 04:41:14,0.975s,PASSED
"click(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/li_12TH STREET CONNECTOR From CHESTNUT ST To MAGAZINE ST - 20476""))",Chrome 110.0.0.0,,,2023-02-23 04:41:14,2023-02-23 04:41:15,0.578s,PASSED
"setText(findTestObject(""Work order 4.0/Page_Streetlogix/Workorder page objects/Page_Streetlogix/textarea_Test""), ""Test"")",Chrome 110.0.0.0,,,2023-02-23 04:41:15,2023-02-23 04:41:16,1.733s,PASSED
